"PROVINCIA","COMUNE","LOCALITA","TIPOLOGIA","TIPOLOGIA SECONDARIA" ,"DENOMINAZIONE","INDIRIZZO","NUMERO CIVICO","INTERNO","CAP","TELEFONO","FAX","EMAIL","SITO WEB","ZONA" ,"PISCINA","PISCINA COPERTA","RISTORANTE","PARCHEGGIO","SALA CONFERENZE","ARIA CONDIZIONATA","GIOCHI BIMBI","SAUNA","SOLARIUM","FITNESS","ANIMALI AMMESSI","CENTRO STORICO","ZONA FIERA","LAGO","AEROPORTO","AUTOSTRADA","IMPIANTI RISALITA","STAZIONE FS","MARE","TERMALE","PERIFERIA","COLLINARE","INGLESE","FRANCESE","TEDESCO","SPAGNOLO","CHIUSURA TEMPORANEA" ,"CODICE IDENTIFICATIVO","DATA ULTIMA MODIFICA","CLASSIFICAZIONE"
"VICENZA","GRISIGNANO DI ZOCCO","","ALBERGO","Albergo","VENICE HOTEL DEPENDANCE - (temp. chiusa) ","Largo Galilei","2","","36040","0444415222","0444415133","info@hvenice.it","www.venice-hotel.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",3667,"12/04/2021","2 **"
"VICENZA","GRISIGNANO DI ZOCCO","","BED AND BREAKFAST","","B&B LE PALME D'ORO","Via Kennedy","87","","36040","04441447248 - 3496668934 - 3487245408","","cristian.piazzo@gmail.com","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",58480,"29/07/2019","2 Leoni"
"VICENZA","GRISIGNANO DI ZOCCO","","CAMERE","","FERRAMOSCA - ITALIAN ACCOMODATION","VIA FERRAMOSCA","4/C","","36040","3382824873","0444414924","equaglio@eqconsulting.net","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso",160642,"05/05/2021","2 Leoni"
"VICENZA","GRUMOLO DELLE ABBADESSE","","AGRITURISMO","","AGRITURISMO LA MONEGHINA","VIA MONACHE","7","","36040","3280383636","","info@lamoneghina.it, cinzia.flavio@libero.it","www.lamoneghina.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",111823,"02/03/2021",""
"VICENZA","GRUMOLO DELLE ABBADESSE","","AGRITURISMO","","LA RISARONA","Via Piovene","2","","36040","3357668294","","info@larisarona.it","www.larisarona.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",50200,"03/03/2021",""
"VICENZA","GRUMOLO DELLE ABBADESSE","","ALBERGO","Albergo","HOTEL GIADA","Via Nazionale (s.s.11)","8/10","","36040","0444580057","0444380700","info@hotelristorantegiada.com","www.hotelristorantegiada.com","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",3668,"03/02/2021","3 ***"
"VICENZA","ISOLA VICENTINA","","AGRITURISMO","","LE CANOSSIANE","Via Croce","","","36033","0444.975399 - 338.1212119","0444975399","alcidecazzola@libero.it","www.lecanossiane.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",47266,"03/03/2021",""
"VICENZA","ISOLA VICENTINA","","AGRITURISMO","","TORRE COLOMBARA","Via Terosse","19","","36033","0444977257","","torrecolombara@libero.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",261890,"03/03/2021",""
"VICENZA","ISOLA VICENTINA","","ALBERGO","Albergo","LOCANDA TORRE","Via Bellavista","1","","36033","0444978349","","r.corato@alice.it","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",46654,"30/03/2021","3 ***"
"VICENZA","ISOLA VICENTINA","","BED AND BREAKFAST","","B&B LA CASA NEL BOSCO VICENZA","Via Ferrabosco","5","","36033","3383046656","0444977240","lacasanelboscovicenza@virgilio.it","www.lacasanelboscovicenza.it","vicenza","Vero","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso",102282,"07/05/2021","5 Leoni"
"VICENZA","ISOLA VICENTINA","","BED AND BREAKFAST","","BEDNROSES","Via Valdissera","96","","36033","0444975190 - 3295662445","0444975190","bednroses.isola@gmail.com","","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso","Falso",1179,"22/03/2021","2 Leoni"
"VICENZA","ISOLA VICENTINA","","CAMERE","","ALLOGGIO PORTOBELLO","Via Pasubio","11","","36033","0444976767","0444976767","Pizzeriaportobello@gmail.com","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",523,"20/11/2019","2 Leoni"
"VICENZA","ISOLA VICENTINA","","LOCANDA","","LOCANDA NOVA","Via Marconi","21","","36033","0444042504","0444042504","info@novavicenza.it","","vicenza","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",348823,"16/10/2020","3 Leoni"
"VICENZA","ASIAGO","KABERLABA","ALBERGO","Albergo","ALBERGO MIRAMONTI","Via Kaberlaba","9","","36012","0424462526","0424463533","info@hotelmiramontiasiago.it","www.hotelmiramontiasiago.it","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3546,"02/12/2019","3 ***"
"VICENZA","ASIAGO","KABERLABA","ALBERGO","Albergo","DA BARBA - (temp. chiusa) ","Via Poslen","40","","36012","0424463363","04241940458","info@dabarba.it","www.dabarba.it","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero",3548,"04/02/2021","3 *** SUPERIOR"
"VICENZA","ASIAGO","KABERLABA","ALBERGO","Albergo","LA BAITINA DEPANDANCE - (temp. chiusa) ","Via Kaberlaba","46","","36012","0424462149","0424462149","info@labaitina.com","www.labaitina.com","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Vero",3541,"04/06/2021","2 **"
"VICENZA","ASIAGO","KABERLABA","ALBERGO","Albergo","MIRAMONTI DEPANDANCE","Via KABERLABA","3","","36012","0424462526","0424463533","info@hotelmiramontiasiago.it","www.hotelmiramontiasiago.it","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3573,"02/12/2019","2 **"
"VICENZA","ASIAGO","KABERLABA","ALBERGO","Albergo","ORTHAL","Via Orthal","6","","36012","0424462119","0424463542","info@orthal.it","www.orthal.it","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",3539,"08/10/2020","2 **"
"VICENZA","ASIAGO","KABERLABA","CAMERE","","KABERLABA","Via Treviso","4","","36012","0424460277","","pozza_daniele72@live.it","","altopiano-asiago","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",48419,"18/07/2019","2 Leoni"
"VICENZA","VALBRENTA","","ALBERGO","Albergo","AL LEPRE","Via Lepre","28","","36020","0424559047","0424559047","trattoriaallepre@tiscali.it","","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3790,"15/01/2019","1 *"
"VICENZA","SCHIAVON","LONGA","ALBERGO","Albergo","SWEET HOTEL","Piazza Libertà","11","","36060","0444665500","0444665766","direzione@sweetworld.it","www.sweethotel.it","vicenza","Vero","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Vero","Vero","Falso",3796,"09/11/2020","4 ****"
"VICENZA","LONGARE","","AGRITURISMO","","AZIENDA AGRICOLA DEL MONTE (AGRICAMPEGGIO)","VIA SAN ROCCO","1","","36023","0444273632 - 3487766399 - 3662900840","0444273631","info@aziendaagricoladelmonte.it","www.aziendaagricoladelmonte.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18523,"03/03/2021",""
"VICENZA","LONGARE","","AGRITURISMO","","CASA BASSETTO","VIA SAN GAETANO","33","","36023","3298988925","","info@casabassetto.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",219162,"02/03/2018",""
"VICENZA","LONGARE","","AGRITURISMO","","LE VESCOVANE","Via S.Rocco","19","","36023","0444273570 - 3484101191","0444/273265","info@levescovane.com, alloggiolevescovane@gmail.com","www.levescovane.com","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18520,"03/03/2021",""
"VICENZA","LONGARE","","AGRITURISMO","","PALAZZO ROSSO FARM DI ZINI SILVIA","Via Palazzo Rosso","3","","36023","0444953260 - 3479983791 - 3479983790","0444953579","info@palazzorossofarm.com, silvia@palazzorossofarm.com","www.palazzorossofarm.com","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18522,"03/03/2021",""
"VICENZA","LONGARE","","BED AND BREAKFAST","","BED & BREAKFAST IN VALLE","VIA LA VALLA'","12","","36023","391 4377320","","info@bnbinvalle.com","www.bnbinvalle.com","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso","Falso","Falso",122102,"22/03/2021","3 Leoni"
"VICENZA","LONGARE","","BED AND BREAKFAST","","BROJO HILL","Via Brojo","18","","36023","0444555222 - 3484744470","0444555222","info@brojohill.com","","vicenza","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso","Vero","Vero",49104,"29/07/2019","2 Leoni"
"VICENZA","LONGARE","","CAMERE","","LA CASA DEI LUMI","PIAZZA MAZZARETTO","8","","36023","3405672884","","lacasadeilumi@gmail.com","www.lacasadeilumi.com","vicenza","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso",123986,"18/07/2019","2 Leoni"
"VICENZA","LONGARE","","CAMERE","","LOCANDA PENACETO","Via Colderuga","24","","36023","3400815195","0444970315","emanuelecanetti@gmail.com","","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Vero","Falso",84760,"21/04/2020","2 Leoni"
"VICENZA","LONIGO","","AGRITURISMO","","AL CASALE","Via Madonna","151","","36045","0444831254","0444831254","info@agriturismoalcasale.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",52172,"04/03/2021",""
"VICENZA","LONIGO","","ALBERGO","Albergo","ANTICO HOTEL ALLE ACQUE","Via Acque","9","","36045","3389239795","","info@hotelalleacque.it","www.hotelalleacque.it","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso","Falso",3673,"21/03/2019","3 *** SUPERIOR"
"VICENZA","LONIGO","","ALBERGO","Albergo","CORTE QUADRI","Via Pontespin","17/L","","36045","0444834008","","hotel@cortequadri.it","www.cortequadri.it","vicenza","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Vero","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3676,"05/11/2020","3 *** SUPERIOR"
"VICENZA","LONIGO","","ALBERGO","Albergo","LA BARCHESSA DI VILLA PISANI","VIA RISAIE","1/3","","36045","0444831207","0444831207","info@labarchessadivillapisani.it","www.labarchessadivillapisani.it","vicenza","Vero","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",186422,"06/12/2018","4 **** SUPERIOR"
"VICENZA","LONIGO","","APPARTAMENTI VACANZE","","3 LASAGNE","VIA CA' LASAGNA","3","","36045","3386138508","04442770221","info@3lasagne.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",102542,"06/10/2020","3 Leoni"
"VICENZA","LONIGO","","BED AND BREAKFAST","","B&B NELLY","Via Zara","90/b","","36045","3407552551","","info@bbnelly.it","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",101942,"25/03/2021","4 Leoni"
"VICENZA","LONIGO","","BED AND BREAKFAST","","BED AND BREAKFAST SAN MARCO","Vicolo San Marco","20","","36045","0444830135","","info@bedandbreakfastsanmarco.it","www.bedandbreakfastsanmarco.it","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",54601,"14/04/2021","3 Leoni"
"VICENZA","LONIGO","","BED AND BREAKFAST","","CASALE LA ROCCHETTA","Via Corrubbio","8","","36045","0444831952","0444831952","admin@nastiaweb.com","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso",191962,"29/07/2019","3 Leoni"
"VICENZA","LONIGO","","CAMERE","","ALLOGGIO TURISTICO VIA GARIBALDI","Via Garibaldi","26","","36045","3389270878","","mi.ro_srl@hotmail.com","","vicenza","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",177849,"18/07/2019","3 Leoni"
"VICENZA","LONIGO","","CASA RELIGIOSA DI OSPITALITA'","Casa per ferie","VILLA SAN FERMO","Via San Fermo","17","","36045","0444830067","0444830710","info@villasanfermo.it","","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Vero","Falso",2435,"27/05/2020","2 Leoni"
"VICENZA","ALBETTONE","LOVERTINO","ALBERGO","Albergo","ALLA VIGNA","Via Melia","9","","36020","0444790020","0444790020","albergo.rist.allavigna@gmail.com","www.albergoallavigna.it","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso",3518,"04/05/2021","1 *"
"VICENZA","LUGO DI VICENZA","","AGRITURISMO","","LA GIASSARA","VIA VALDELLETTE","SNC","","36030","0445368283","","matteocasarotto.mc@gmail.com","www.agriturismolagiassara.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",111742,"28/02/2019",""
"VICENZA","LUGO DI VICENZA","","CAMERE","","ALLOGGIO ALLA CARTIERA","Via Cartiera","6","","36030","3890066406","","info@trattoriapontediferro.com","","vicenza","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Vero","Falso","Falso",525,"18/07/2019","2 Leoni"
"VICENZA","LUGO DI VICENZA","","RIFUGIO","Rifugio escursionistico","MALGA GRANEZZETTA","Loc. Granezzetta","","","36030","0424406100","0445861655","prolugo@tiscali.it","www.prolugo.vi.it","vicenza","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",46839,"18/06/2020",""
"VICENZA","LUSIANA CONCO","","AGRITURISMO","","LE CASARETTE","Via Campomezzavia","3","","36046","0424420051 - 339-1024227","","info@agriturismolecasarette.it","www.agriturismolecasarette.it","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18525,"03/06/2021",""
"VICENZA","LUSIANA CONCO","","AGRITURISMO","","LE PORTE","VIA LE PORTE","","","36062","3490536924","0424/64302","rigonisilvia.s@libero.it","","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",48916,"24/08/2017",""
"VICENZA","LUSIANA CONCO","","AGRITURISMO","","VALLEBIANCA","Via Campomezzavia","15","","36046","0424704084","0424/704084","info@vallebiancasiago.it","www.vallebiancasiago.it","altopiano-asiago","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18527,"10/02/2021",""
"VICENZA","LUSIANA CONCO","","ALBERGO","Albergo","AL CAPPELLO","Piazza San Marco località Conco","51","","36062","0424700152","0424700152","albergoalcappello@gmail.com","","altopiano-asiago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",3620,"03/02/2021","1 *"
